geoid,geography_name,title,range_min,range_max,estimate,margin_of_error,proration_available_units
1620000US0840515,Kersey town,GROSS RENT,1500,1999,50,40,0.4885057471264368
1620000US0840515,Kersey town,GROSS RENT,2000,2499,0,13,0.4885057471264368
1620000US0840515,Kersey town,GROSS RENT,2500,2999,0,13,0.4885057471264368
1620000US0840515,Kersey town,GROSS RENT,3000,3499,0,13,0.4885057471264368
1620000US0840515,Kersey town,GROSS RENT,3500,6000,0,13,0.4885057471264368
1620000US0840570,Kim town,GROSS RENT,0,100,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,100,149,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,150,199,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,200,249,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,250,299,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,300,349,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,350,399,2,3,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,400,449,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,450,499,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,500,549,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,550,599,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,600,649,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,650,699,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,700,749,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,750,799,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,800,899,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,900,999,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,1000,1249,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,1250,1499,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,1500,1999,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,2000,2499,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,2500,2999,8,12,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,3000,3499,0,13,0.42857142857142855
1620000US0840570,Kim town,GROSS RENT,3500,6000,0,13,0.42857142857142855
1620000US0840790,Kiowa town,GROSS RENT,0,100,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,100,149,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,150,199,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,200,249,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,250,299,7,12,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,300,349,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,350,399,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,400,449,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,450,499,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,500,549,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,550,599,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,600,649,4,7,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,650,699,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,700,749,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,750,799,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,800,899,6,9,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,900,999,11,19,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,1000,1249,39,28,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,1250,1499,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,1500,1999,11,17,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,2000,2499,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,2500,2999,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,3000,3499,0,13,0.717948717948718
1620000US0840790,Kiowa town,GROSS RENT,3500,6000,0,13,0.717948717948718
1620000US0841010,Kit Carson town,GROSS RENT,0,100,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,100,149,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,150,199,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,200,249,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,250,299,6,7,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,300,349,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,350,399,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,400,449,9,14,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,450,499,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,500,549,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,550,599,4,6,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,600,649,4,6,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,650,699,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,700,749,4,6,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,750,799,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,800,899,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,900,999,5,9,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,1000,1249,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,1250,1499,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,1500,1999,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,2000,2499,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,2500,2999,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,3000,3499,0,13,0.5625
1620000US0841010,Kit Carson town,GROSS RENT,3500,6000,0,13,0.5625
1620000US0841560,Kremmling town,GROSS RENT,0,100,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,100,149,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,150,199,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,200,249,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,250,299,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,300,349,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,350,399,2,4,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,400,449,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,450,499,8,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,500,549,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,550,599,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,600,649,7,11,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,650,699,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,700,749,6,11,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,750,799,8,12,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,800,899,17,18,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,900,999,6,11,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,1000,1249,39,29,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,1250,1499,13,18,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,1500,1999,15,16,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,2000,2499,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,2500,2999,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,3000,3499,0,13,0.5590551181102362
1620000US0841560,Kremmling town,GROSS RENT,3500,6000,0,13,0.5590551181102362
1620000US0841835,Lafayette city,GROSS RENT,0,100,5,8,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,100,149,0,27,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,150,199,0,27,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,200,249,16,30,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,250,299,25,32,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,300,349,0,27,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,350,399,9,14,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,400,449,0,27,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,450,499,10,15,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,500,549,48,46,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,550,599,0,27,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,600,649,0,27,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,650,699,30,28,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,700,749,29,48,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,750,799,19,21,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,800,899,43,42,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,900,999,37,30,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,1000,1249,423,199,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,1250,1499,476,155,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,1500,1999,1523,362,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,2000,2499,644,194,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,2500,2999,161,91,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,3000,3499,120,110,0.7646749144511713
1620000US0841835,Lafayette city,GROSS RENT,3500,6000,143,182,0.7646749144511713
1620000US0842055,La Jara town,GROSS RENT,0,100,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,100,149,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,150,199,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,200,249,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,250,299,2,3,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,300,349,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,350,399,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,400,449,2,3,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,450,499,2,3,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,500,549,5,8,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,550,599,22,21,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,600,649,3,5,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,650,699,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,700,749,10,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,750,799,16,20,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,800,899,1,3,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,900,999,9,15,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,1000,1249,8,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,1250,1499,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,1500,1999,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,2000,2499,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,2500,2999,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,3000,3499,0,13,0.5673076923076923
1620000US0842055,La Jara town,GROSS RENT,3500,6000,0,13,0.5673076923076923
1620000US0842110,La Junta city,GROSS RENT,0,100,85,90,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,100,149,0,18,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,150,199,36,44,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,200,249,22,36,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,250,299,53,59,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,300,349,13,19,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,350,399,0,18,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,400,449,11,19,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,450,499,127,96,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,500,549,17,38,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,550,599,29,32,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,600,649,110,78,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,650,699,29,30,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,700,749,18,32,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,750,799,68,82,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,800,899,108,83,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,900,999,20,26,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,1000,1249,100,72,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,1250,1499,123,124,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,1500,1999,93,87,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,2000,2499,0,18,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,2500,2999,0,18,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,3000,3499,0,18,0.5307557117750439
1620000US0842110,La Junta city,GROSS RENT,3500,6000,0,18,0.5307557117750439
1620000US0842330,Lake City town,GROSS RENT,0,100,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,100,149,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,150,199,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,200,249,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,250,299,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,300,349,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,350,399,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,400,449,3,5,0.76
1620000US0842330,Lake City town,GROSS RENT,450,499,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,500,549,7,8,0.76
1620000US0842330,Lake City town,GROSS RENT,550,599,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,600,649,3,5,0.76
1620000US0842330,Lake City town,GROSS RENT,650,699,3,4,0.76
1620000US0842330,Lake City town,GROSS RENT,700,749,5,7,0.76
1620000US0842330,Lake City town,GROSS RENT,750,799,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,800,899,21,25,0.76
1620000US0842330,Lake City town,GROSS RENT,900,999,2,3,0.76
1620000US0842330,Lake City town,GROSS RENT,1000,1249,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,1250,1499,6,8,0.76
1620000US0842330,Lake City town,GROSS RENT,1500,1999,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,2000,2499,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,2500,2999,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,3000,3499,0,13,0.76
1620000US0842330,Lake City town,GROSS RENT,3500,6000,0,13,0.76
1620000US0842495,Lakeside town,GROSS RENT,0,100,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,100,149,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,150,199,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,200,249,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,250,299,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,300,349,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,350,399,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,400,449,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,450,499,2,3,0.25
1620000US0842495,Lakeside town,GROSS RENT,500,549,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,550,599,2,4,0.25
1620000US0842495,Lakeside town,GROSS RENT,600,649,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,650,699,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,700,749,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,750,799,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,800,899,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,900,999,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,1000,1249,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,1250,1499,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,1500,1999,2,3,0.25
1620000US0842495,Lakeside town,GROSS RENT,2000,2499,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,2500,2999,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,3000,3499,0,13,0.25
1620000US0842495,Lakeside town,GROSS RENT,3500,6000,0,13,0.25
1620000US0843000,Lakewood city,GROSS RENT,0,100,61,67,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,100,149,0,30,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,150,199,138,120,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,200,249,180,109,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,250,299,222,121,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,300,349,139,113,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,350,399,105,85,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,400,449,72,46,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,450,499,210,107,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,500,549,117,112,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,550,599,181,140,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,600,649,207,138,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,650,699,225,131,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,700,749,297,153,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,750,799,353,126,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,800,899,687,218,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,900,999,1240,311,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,1000,1249,3730,447,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,1250,1499,5644,589,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,1500,1999,9380,786,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,2000,2499,3240,389,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,2500,2999,841,236,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,3000,3499,225,112,0.7231181847055087
1620000US0843000,Lakewood city,GROSS RENT,3500,6000,356,157,0.7231181847055087
1620000US0843110,Lamar city,GROSS RENT,0,100,0,18,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,100,149,24,32,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,150,199,0,18,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,200,249,102,60,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,250,299,4,6,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,300,349,36,37,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,350,399,19,24,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,400,449,80,59,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,450,499,0,18,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,500,549,0,18,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,550,599,13,15,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,600,649,40,42,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,650,699,22,25,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,700,749,172,99,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,750,799,139,96,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,800,899,51,34,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,900,999,22,24,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,1000,1249,113,105,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,1250,1499,53,61,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,1500,1999,0,18,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,2000,2499,0,18,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,2500,2999,0,18,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,3000,3499,22,31,0.6847237269772481
1620000US0843110,Lamar city,GROSS RENT,3500,6000,0,18,0.6847237269772481
1620000US0843550,Larkspur town,GROSS RENT,0,100,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,100,149,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,150,199,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,200,249,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,250,299,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,300,349,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,350,399,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,400,449,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,450,499,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,500,549,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,550,599,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,600,649,3,5,0.2
1620000US0843550,Larkspur town,GROSS RENT,650,699,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,700,749,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,750,799,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,800,899,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,900,999,4,5,0.2
1620000US0843550,Larkspur town,GROSS RENT,1000,1249,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,1250,1499,3,4,0.2
1620000US0843550,Larkspur town,GROSS RENT,1500,1999,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,2000,2499,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,2500,2999,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,3000,3499,0,13,0.2
1620000US0843550,Larkspur town,GROSS RENT,3500,6000,0,13,0.2
1620000US0843605,La Salle town,GROSS RENT,0,100,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,100,149,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,150,199,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,200,249,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,250,299,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,300,349,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,350,399,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,400,449,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,450,499,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,500,549,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,550,599,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,600,649,17,18,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,650,699,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,700,749,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,750,799,5,8,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,800,899,9,15,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,900,999,26,21,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,1000,1249,33,24,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,1250,1499,16,15,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,1500,1999,7,7,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,2000,2499,12,12,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,2500,2999,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,3000,3499,0,13,0.5064102564102564
1620000US0843605,La Salle town,GROSS RENT,3500,6000,8,12,0.5064102564102564
1620000US0843660,Las Animas city,GROSS RENT,0,100,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,100,149,10,14,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,150,199,12,16,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,200,249,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,250,299,54,49,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,300,349,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,350,399,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,400,449,25,26,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,450,499,7,11,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,500,549,21,24,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,550,599,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,600,649,31,37,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,650,699,67,45,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,700,749,43,39,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,750,799,33,28,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,800,899,9,9,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,900,999,34,32,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,1000,1249,96,50,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,1250,1499,66,59,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,1500,1999,11,15,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,2000,2499,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,2500,2999,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,3000,3499,0,13,0.7950089126559715
1620000US0843660,Las Animas city,GROSS RENT,3500,6000,0,13,0.7950089126559715
1620000US0844100,La Veta town,GROSS RENT,0,100,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,100,149,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,150,199,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,200,249,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,250,299,11,18,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,300,349,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,350,399,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,400,449,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,450,499,10,16,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,500,549,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,550,599,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,600,649,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,650,699,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,700,749,6,10,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,750,799,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,800,899,17,22,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,900,999,0,13,0.5512820512820513
1620000US0844100,La Veta town,GROSS RENT,1000,1249,9,15,0.5512820512820513
